"foldChange","dispersion","u","fdr","power","m","m1","X1","X2"
2,0.5,40,0.01,0.8,10000,3000,32,30.3349999999999
2,0.5,40,0.01,0.8,30000,100,56,85.205
2,0.5,40,0.01,0.8,30000,500,48,57.424
2,0.5,40,0.01,0.8,30000,1500,42,54.2640000000001
2,0.5,40,0.01,0.8,30000,3000,39,49.977
2,0.5,40,0.01,0.9,10000,100,60,91.15
2,0.5,40,0.01,0.9,10000,500,50,81.806
2,0.5,40,0.01,0.9,10000,1500,44,54.8030000000001
2,0.5,40,0.01,0.9,10000,3000,39,49.0019999999999
2,0.5,40,0.01,0.9,30000,100,66,121.577
2,0.5,40,0.01,0.9,30000,500,57,83.377
2,0.5,40,0.01,0.9,30000,1500,50,80.299
2,0.5,40,0.01,0.9,30000,3000,46,55.0570000000001
2,0.5,40,0.05,0.8,10000,100,42,53.2179999999999
2,0.5,40,0.05,0.8,10000,500,34,47.617
2,0.5,40,0.05,0.8,10000,1500,28,31.108
2,0.5,40,0.05,0.8,10000,3000,23,25.119
2,0.5,40,0.05,0.8,30000,100,48,61.151
2,0.5,40,0.05,0.8,30000,500,40,53.679
2,0.5,40,0.05,0.8,30000,1500,34,50.754
2,0.5,40,0.05,0.8,30000,3000,30,30.936
2,0.5,40,0.05,0.9,10000,100,50,87.868
2,0.5,40,0.05,0.9,10000,500,41,54.199
2,0.5,40,0.05,0.9,10000,1500,34,50.59
2,0.5,40,0.05,0.9,10000,3000,29,29.391
2,0.5,40,0.05,0.9,30000,100,57,88.9710000000001
2,0.5,40,0.05,0.9,30000,500,48,60.24
2,0.5,40,0.05,0.9,30000,1500,41,53.5279999999999
2,0.5,40,0.05,0.9,30000,3000,37,50.3500000000001
2,0.5,40,0.1,0.8,10000,100,39,51.5069999999999
2,0.5,40,0.1,0.8,10000,500,30,30.155
2,0.5,40,0.1,0.8,10000,1500,24,24.728
2,0.5,40,0.1,0.8,10000,3000,19,22.578
2,0.5,40,0.1,0.8,30000,100,44,56.621
2,0.5,40,0.1,0.8,30000,500,36,49.7460000000001
2,0.5,40,0.1,0.8,30000,1500,30,30.657
2,0.5,40,0.1,0.8,30000,3000,26,28.5170000000001
2,0.5,40,0.1,0.9,10000,100,46,58.4449999999999
2,0.5,40,0.1,0.9,10000,500,37,48.7950000000001
2,0.5,40,0.1,0.9,10000,1500,30,29.5249999999999
2,0.5,40,0.1,0.9,10000,3000,25,24.3410000000001
2,0.5,40,0.1,0.9,30000,100,52,83.9059999999999
2,0.5,40,0.1,0.9,30000,500,43,54.86
2,0.5,40,0.1,0.9,30000,1500,37,48.838
2,0.5,40,0.1,0.9,30000,3000,33,29.9080000000001
2,1,1,0.01,0.8,10000,100,167,1.02099999999996
2,1,1,0.01,0.8,10000,500,140,0.719000000000051
2,1,1,0.01,0.8,10000,1500,120,0.58199999999988
2,1,1,0.01,0.8,10000,3000,105,0.468000000000075
2,1,1,0.01,0.8,30000,100,186,1.18000000000006
2,1,1,0.01,0.8,30000,500,159,0.865999999999985
2,1,1,0.01,0.8,30000,1500,140,0.72199999999998
2,1,1,0.01,0.8,30000,3000,128,0.59699999999998
2,1,1,0.01,0.9,10000,100,197,1.34799999999996
2,1,1,0.01,0.9,10000,500,167,1.00099999999998
2,1,1,0.01,0.9,10000,1500,145,0.725000000000136
2,1,1,0.01,0.9,10000,3000,128,0.595000000000027
2,1,1,0.01,0.9,30000,100,217,1.54899999999998
2,1,1,0.01,0.9,30000,500,187,1.18299999999999
2,1,1,0.01,0.9,30000,1500,167,1
2,1,1,0.01,0.9,30000,3000,153,1.386
2,1,1,0.05,0.8,10000,100,140,0.829
2,1,1,0.05,0.8,10000,500,112,0.536
2,1,1,0.05,0.8,10000,1500,92,0.425
2,1,1,0.05,0.8,10000,3000,77,0.334
2,1,1,0.05,0.8,30000,100,158,0.980000000000001
2,1,1,0.05,0.8,30000,500,131,0.762
2,1,1,0.05,0.8,30000,1500,112,0.517
2,1,1,0.05,0.8,30000,3000,100,0.486
2,1,1,0.05,0.9,10000,100,167,1.079
2,1,1,0.05,0.9,10000,500,136,0.754
2,1,1,0.05,0.9,10000,1500,113,0.505000000000001
2,1,1,0.05,0.9,10000,3000,96,0.407
2,1,1,0.05,0.9,30000,100,187,1.285
2,1,1,0.05,0.9,30000,500,157,0.923
2,1,1,0.05,0.9,30000,1500,136,0.74
2,1,1,0.05,0.9,30000,3000,122,0.627000000000001
2,1,1,0.1,0.8,10000,100,128,0.623
2,1,1,0.1,0.8,10000,500,100,0.492999999999999
2,1,1,0.1,0.8,10000,1500,79,0.31
2,1,1,0.1,0.8,10000,3000,64,0.223000000000001
2,1,1,0.1,0.8,30000,100,146,0.891999999999999
2,1,1,0.1,0.8,30000,500,119,0.624999999999999
2,1,1,0.1,0.8,30000,1500,100,0.491
2,1,1,0.1,0.8,30000,3000,87,0.384
2,1,1,0.1,0.9,10000,100,153,0.919000000000002
2,1,1,0.1,0.9,10000,500,122,0.632999999999999
2,1,1,0.1,0.9,10000,1500,99,0.489
2,1,1,0.1,0.9,10000,3000,82,0.376000000000001
2,1,1,0.1,0.9,30000,100,174,1.09
2,1,1,0.1,0.9,30000,500,143,0.774000000000001
2,1,1,0.1,0.9,30000,1500,122,0.635999999999999
2,1,1,0.1,0.9,30000,3000,108,0.556
2,1,5,0.01,0.8,10000,100,111,7.703
2,1,5,0.01,0.8,10000,500,93,5.652
2,1,5,0.01,0.8,10000,1500,79,4.175
2,1,5,0.01,0.8,10000,3000,69,3.964
2,1,5,0.01,0.8,30000,100,124,9.441
2,1,5,0.01,0.8,30000,500,106,7.237
2,1,5,0.01,0.8,30000,1500,93,5.428
2,1,5,0.01,0.8,30000,3000,85,5.36499999999999
2,1,5,0.01,0.9,10000,100,131,11.27
2,1,5,0.01,0.9,10000,500,111,7.29299999999999
2,1,5,0.01,0.9,10000,1500,96,5.641
2,1,5,0.01,0.9,10000,3000,85,5.29900000000001
2,1,5,0.01,0.9,30000,100,144,12.996
2,1,5,0.01,0.9,30000,500,125,9.235
2,1,5,0.01,0.9,30000,1500,111,7.379
2,1,5,0.01,0.9,30000,3000,102,7.195
2,1,5,0.05,0.8,10000,100,93,5.668
2,1,5,0.05,0.8,10000,500,75,4.177
2,1,5,0.05,0.8,10000,1500,61,2.956
2,1,5,0.05,0.8,10000,3000,51,2.675
2,1,5,0.05,0.8,30000,100,105,7.406
2,1,5,0.05,0.8,30000,500,87,5.426
2,1,5,0.05,0.8,30000,1500,75,4.217
2,1,5,0.05,0.8,30000,3000,66,3.967
2,1,5,0.05,0.9,10000,100,111,7.604
2,1,5,0.05,0.9,10000,500,90,5.57700000000001
2,1,5,0.05,0.9,10000,1500,75,4.17900000000001
2,1,5,0.05,0.9,10000,3000,64,2.95799999999999
2,1,5,0.05,0.9,30000,100,125,9.49200000000001
2,1,5,0.05,0.9,30000,500,105,7.105
2,1,5,0.05,0.9,30000,1500,90,5.669
2,1,5,0.05,0.9,30000,3000,81,4.30199999999999
2,1,5,0.1,0.8,10000,100,85,5.484
2,1,5,0.1,0.8,10000,500,66,3.91400000000001
2,1,5,0.1,0.8,10000,1500,52,2.70399999999998
2,1,5,0.1,0.8,10000,3000,42,1.88400000000002
2,1,5,0.1,0.8,30000,100,97,5.95499999999999
2,1,5,0.1,0.8,30000,500,79,4.30900000000001
2,1,5,0.1,0.8,30000,1500,66,3.92899999999999
2,1,5,0.1,0.8,30000,3000,58,2.96700000000001
2,1,5,0.1,0.9,10000,100,102,7.33399999999999
2,1,5,0.1,0.9,10000,500,81,4.25900000000001
2,1,5,0.1,0.9,10000,1500,66,3.94199999999999
2,1,5,0.1,0.9,10000,3000,54,2.80099999999999
2,1,5,0.1,0.9,30000,100,115,9.28000000000001
2,1,5,0.1,0.9,30000,500,95,5.74299999999999
2,1,5,0.1,0.9,30000,1500,81,4.33400000000002
2,1,5,0.1,0.9,30000,3000,72,4.12299999999999
2,1,10,0.01,0.8,10000,100,104,25.978
2,1,10,0.01,0.8,10000,500,87,19.112
2,1,10,0.01,0.8,10000,1500,74,14.537
2,1,10,0.01,0.8,10000,3000,65,10.234
2,1,10,0.01,0.8,30000,100,116,32.432
2,1,10,0.01,0.8,30000,500,99,25.101
2,1,10,0.01,0.8,30000,1500,87,19.259
2,1,10,0.01,0.8,30000,3000,79,14.966
2,1,10,0.01,0.9,10000,100,123,33.627
2,1,10,0.01,0.9,10000,500,104,26.755
2,1,10,0.01,0.9,10000,1500,90,19.531
2,1,10,0.01,0.9,10000,3000,79,14.739
2,1,10,0.01,0.9,30000,100,135,40.246
2,1,10,0.01,0.9,30000,500,117,31.785
2,1,10,0.01,0.9,30000,1500,104,25.122
2,1,10,0.01,0.9,30000,3000,95,19.915
2,1,10,0.05,0.8,10000,100,87,18.981
2,1,10,0.05,0.8,10000,500,70,13.845
2,1,10,0.05,0.8,10000,1500,57,9.545
2,1,10,0.05,0.8,10000,3000,47,6.607
2,1,10,0.05,0.8,30000,100,99,25.223
2,1,10,0.05,0.8,30000,500,82,18.558
2,1,10,0.05,0.8,30000,1500,70,13.825
2,1,10,0.05,0.8,30000,3000,62,10.276
2,1,10,0.05,0.9,10000,100,104,25.361
2,1,10,0.05,0.9,10000,500,85,18.72
2,1,10,0.05,0.9,10000,1500,70,13.7699999999999
2,1,10,0.05,0.9,10000,3000,60,10.166
2,1,10,0.05,0.9,30000,100,117,32.645
2,1,10,0.05,0.9,30000,500,98,24.391
2,1,10,0.05,0.9,30000,1500,85,18.371
2,1,10,0.05,0.9,30000,3000,76,14.312
2,1,10,0.1,0.8,10000,100,79,14.564
2,1,10,0.1,0.8,10000,500,62,10.017
2,1,10,0.1,0.8,10000,1500,49,6.21500000000002
2,1,10,0.1,0.8,10000,3000,39,5.60300000000001
2,1,10,0.1,0.8,30000,100,91,19.167
2,1,10,0.1,0.8,30000,500,74,13.7800000000001
2,1,10,0.1,0.8,30000,1500,62,9.81700000000001
2,1,10,0.1,0.8,30000,3000,54,9.00299999999993
2,1,10,0.1,0.9,10000,100,95,19.4120000000001
2,1,10,0.1,0.9,10000,500,76,13.8939999999999
2,1,10,0.1,0.9,10000,1500,61,9.54700000000005
2,1,10,0.1,0.9,10000,3000,50,8.65499999999997
2,1,10,0.1,0.9,30000,100,108,25.031
2,1,10,0.1,0.9,30000,500,89,18.5240000000001
2,1,10,0.1,0.9,30000,1500,76,14.0889999999999
2,1,10,0.1,0.9,30000,3000,67,13.182
2,1,20,0.01,0.8,10000,100,101,90.059
2,1,20,0.01,0.8,10000,500,84,66.002
2,1,20,0.01,0.8,10000,1500,72,48.696
2,1,20,0.01,0.8,10000,3000,63,35.9440000000001
2,1,20,0.01,0.8,30000,100,112,93.3679999999999
2,1,20,0.01,0.8,30000,500,96,70.547
2,1,20,0.01,0.8,30000,1500,84,70.25
2,1,20,0.01,0.8,30000,3000,77,52.294
2,1,20,0.01,0.9,10000,100,119,117.885
2,1,20,0.01,0.9,10000,500,100,90.811
2,1,20,0.01,0.9,10000,1500,87,71.375
2,1,20,0.01,0.9,10000,3000,77,52.469
2,1,20,0.01,0.9,30000,100,131,144.343
2,1,20,0.01,0.9,30000,500,113,93.576
2,1,20,0.01,0.9,30000,1500,100,91.29
2,1,20,0.01,0.9,30000,3000,92,71.118
2,1,20,0.05,0.8,10000,100,84,66.716
2,1,20,0.05,0.8,10000,500,67,48.794
2,1,20,0.05,0.8,10000,1500,55,33.5460000000001
2,1,20,0.05,0.8,10000,3000,46,23.062
2,1,20,0.05,0.8,30000,100,95,72.475
2,1,20,0.05,0.8,30000,500,79,50.9750000000001
2,1,20,0.05,0.8,30000,1500,67,46.8039999999999
2,1,20,0.05,0.8,30000,3000,60,34.4860000000001
2,1,20,0.05,0.9,10000,100,100,87.488
2,1,20,0.05,0.9,10000,500,82,64.7979999999999
2,1,20,0.05,0.9,10000,1500,68,47.1840000000001
2,1,20,0.05,0.9,10000,3000,58,34.269
2,1,20,0.05,0.9,30000,100,113,91.5869999999998
2,1,20,0.05,0.9,30000,500,95,68.9090000000001
2,1,20,0.05,0.9,30000,1500,82,64.341
2,1,20,0.05,0.9,30000,3000,73,47.8060000000001
2,1,20,0.1,0.8,10000,100,77,49.9569999999999
2,1,20,0.1,0.8,10000,500,60,34.0160000000001
2,1,20,0.1,0.8,10000,1500,47,21.75
2,1,20,0.1,0.8,10000,3000,38,19.299
2,1,20,0.1,0.8,30000,100,88,66.1269999999999
2,1,20,0.1,0.8,30000,500,71,47.64
2,1,20,0.1,0.8,30000,1500,60,34.0730000000001
2,1,20,0.1,0.8,30000,3000,52,31.538
2,1,20,0.1,0.9,10000,100,92,68.322
2,1,20,0.1,0.9,10000,500,73,48.3229999999998
2,1,20,0.1,0.9,10000,1500,59,33.9740000000002
2,1,20,0.1,0.9,10000,3000,49,21.8119999999999
2,1,20,0.1,0.9,30000,100,104,87.7589999999999
2,1,20,0.1,0.9,30000,500,86,65.2460000000001
2,1,20,0.1,0.9,30000,1500,73,47.5740000000001
2,1,20,0.1,0.9,30000,3000,65,35.5119999999997
2,1,40,0.01,0.8,10000,100,99,331.035
2,1,40,0.01,0.8,10000,500,83,246.922
2,1,40,0.01,0.8,10000,1500,71,181.916
2,1,40,0.01,0.8,10000,3000,62,141.517
2,1,40,0.01,0.8,30000,100,110,368.131
2,1,40,0.01,0.8,30000,500,94,271.649
2,1,40,0.01,0.8,30000,1500,83,253.322
2,1,40,0.01,0.8,30000,3000,75,192.491
2,1,40,0.01,0.9,10000,100,117,431.611
2,1,40,0.01,0.9,10000,500,99,330.465
2,1,40,0.01,0.9,10000,1500,85,248.265
2,1,40,0.01,0.9,10000,3000,75,190.133
2,1,40,0.01,0.9,30000,100,128,446.192
2,1,40,0.01,0.9,30000,500,111,350.59
2,1,40,0.01,0.9,30000,1500,99,332.077
2,1,40,0.01,0.9,30000,3000,90,260.933
2,1,40,0.05,0.8,10000,100,83,248.137
2,1,40,0.05,0.8,10000,500,66,178.718
2,1,40,0.05,0.8,10000,1500,54,121.222
2,1,40,0.05,0.8,10000,3000,45,79.4740000000002
2,1,40,0.05,0.8,30000,100,94,265.961
2,1,40,0.05,0.8,30000,500,78,195.399
2,1,40,0.05,0.8,30000,1500,66,177.795
2,1,40,0.05,0.8,30000,3000,59,130.430999999999
2,1,40,0.05,0.9,10000,100,99,332.436
2,1,40,0.05,0.9,10000,500,80,197.101
2,1,40,0.05,0.9,10000,1500,67,177.802
2,1,40,0.05,0.9,10000,3000,57,123.245
2,1,40,0.05,0.9,30000,100,111,351.574
2,1,40,0.05,0.9,30000,500,93,262.557
2,1,40,0.05,0.9,30000,1500,80,196.217
2,1,40,0.05,0.9,30000,3000,72,183.661
2,1,40,0.1,0.8,10000,100,75,190.121
2,1,40,0.1,0.8,10000,500,59,129.947
2,1,40,0.1,0.8,10000,1500,46,82.2370000000001
2,1,40,0.1,0.8,10000,3000,37,70.2750000000005
2,1,40,0.1,0.8,30000,100,86,251.092
2,1,40,0.1,0.8,30000,500,70,182.506000000001
2,1,40,0.1,0.8,30000,1500,59,130.03
2,1,40,0.1,0.8,30000,3000,51,119.908
2,1,40,0.1,0.9,10000,100,90,262.131
2,1,40,0.1,0.9,10000,500,72,185.109999999999
2,1,40,0.1,0.9,10000,1500,58,130.359
2,1,40,0.1,0.9,10000,3000,48,83
2,1,40,0.1,0.9,30000,100,103,336.512
2,1,40,0.1,0.9,30000,500,85,247.645
2,1,40,0.1,0.9,30000,1500,72,184.058000000001
2,1,40,0.1,0.9,30000,3000,63,133.499
2,2,1,0.01,0.8,10000,100,264,3.898
2,2,1,0.01,0.8,10000,500,221,2.339
2,2,1,0.01,0.8,10000,1500,189,1.791
2,2,1,0.01,0.8,10000,3000,165,1.514
2,2,1,0.01,0.8,30000,100,293,4.197
2,2,1,0.01,0.8,30000,500,251,3.051
2,2,1,0.01,0.8,30000,1500,221,2.324
2,2,1,0.01,0.8,30000,3000,201,2.123
2,2,1,0.01,0.9,10000,100,311,4.722
2,2,1,0.01,0.9,10000,500,264,3.4
2,2,1,0.01,0.9,10000,1500,228,2.683
2,2,1,0.01,0.9,10000,3000,202,2.047
2,2,1,0.01,0.9,30000,100,343,5.647
2,2,1,0.01,0.9,30000,500,296,4.225
2,2,1,0.01,0.9,30000,1500,264,3.455
2,2,1,0.01,0.9,30000,3000,242,3.046
2,2,1,0.05,0.8,10000,100,221,2.427
2,2,1,0.05,0.8,10000,500,177,1.563
2,2,1,0.05,0.8,10000,1500,145,1.109
2,2,1,0.05,0.8,10000,3000,120,0.892000000000003
2,2,1,0.05,0.8,30000,100,250,3.054
2,2,1,0.05,0.8,30000,500,207,2.05600000000001
2,2,1,0.05,0.8,30000,1500,177,1.563
2,2,1,0.05,0.8,30000,3000,157,1.319
2,2,1,0.05,0.9,10000,100,264,3.35600000000001
2,2,1,0.05,0.9,10000,500,215,2.382
2,2,1,0.05,0.9,10000,1500,178,1.72999999999999
2,2,1,0.05,0.9,10000,3000,151,1.27300000000001
2,2,1,0.05,0.9,30000,100,296,4.24299999999999
2,2,1,0.05,0.9,30000,500,248,2.972
2,2,1,0.05,0.9,30000,1500,215,2.325
2,2,1,0.05,0.9,30000,3000,193,1.793
2,2,1,0.1,0.8,10000,100,201,2.049
2,2,1,0.1,0.8,10000,500,157,1.29000000000001
2,2,1,0.1,0.8,10000,1500,124,0.903999999999996
2,2,1,0.1,0.8,10000,3000,100,0.707999999999998
2,2,1,0.1,0.8,30000,100,230,2.667
2,2,1,0.1,0.8,30000,500,187,1.785
2,2,1,0.1,0.8,30000,1500,157,1.29500000000001
2,2,1,0.1,0.8,30000,3000,137,1.10499999999999
2,2,1,0.1,0.9,10000,100,242,3.063
2,2,1,0.1,0.9,10000,500,193,1.797
2,2,1,0.1,0.9,10000,1500,156,1.30000000000001
2,2,1,0.1,0.9,10000,3000,128,0.897000000000006
2,2,1,0.1,0.9,30000,100,274,3.72599999999999
2,2,1,0.1,0.9,30000,500,226,3.084
2,2,1,0.1,0.9,30000,1500,193,1.705
2,2,1,0.1,0.9,30000,3000,170,1.435
2,2,5,0.01,0.8,10000,100,208,33.338
2,2,5,0.01,0.8,10000,500,174,23.778
2,2,5,0.01,0.8,10000,1500,148,19.572
2,2,5,0.01,0.8,10000,3000,130,16.146
2,2,5,0.01,0.8,30000,100,231,42.548
2,2,5,0.01,0.8,30000,500,197,37.087
2,2,5,0.01,0.8,30000,1500,174,31.448
2,2,5,0.01,0.8,30000,3000,158,20.962
2,2,5,0.01,0.9,10000,100,245,48.672
2,2,5,0.01,0.9,10000,500,207,33.394
2,2,5,0.01,0.9,10000,1500,179,28.068
2,2,5,0.01,0.9,10000,3000,158,20.645
2,2,5,0.01,0.9,30000,100,270,56.671
2,2,5,0.01,0.9,30000,500,233,43.056
2,2,5,0.01,0.9,30000,1500,207,33.193
2,2,5,0.01,0.9,30000,3000,190,28.144
2,2,5,0.05,0.8,10000,100,174,23.893
2,2,5,0.05,0.8,10000,500,139,17.693
2,2,5,0.05,0.8,10000,1500,113,10.951
2,2,5,0.05,0.8,10000,3000,94,8.57199999999996
2,2,5,0.05,0.8,30000,100,197,32.869
2,2,5,0.05,0.8,30000,500,163,23.946
2,2,5,0.05,0.8,30000,1500,139,17.0670000000001
2,2,5,0.05,0.8,30000,3000,123,13.848
2,2,5,0.05,0.9,10000,100,207,33.7809999999999
2,2,5,0.05,0.9,10000,500,169,23.9730000000001
2,2,5,0.05,0.9,10000,1500,140,16.933
2,2,5,0.05,0.9,10000,3000,119,13.6209999999999
2,2,5,0.05,0.9,30000,100,233,43.785
2,2,5,0.05,0.9,30000,500,195,32.487
2,2,5,0.05,0.9,30000,1500,169,23.811
2,2,5,0.05,0.9,30000,3000,151,20.301
2,2,5,0.1,0.8,10000,100,158,21.0500000000001
2,2,5,0.1,0.8,10000,500,123,13.865
2,2,5,0.1,0.8,10000,1500,97,8.58499999999992
2,2,5,0.1,0.8,10000,3000,78,6.425
2,2,5,0.1,0.8,30000,100,181,28.596
2,2,5,0.1,0.8,30000,500,147,20.023
2,2,5,0.1,0.8,30000,1500,123,13.7189999999999
2,2,5,0.1,0.8,30000,3000,107,10.916
2,2,5,0.1,0.9,10000,100,190,29.1300000000001
2,2,5,0.1,0.9,10000,500,151,20.1940000000001
2,2,5,0.1,0.9,10000,1500,122,16.017
2,2,5,0.1,0.9,10000,3000,100,11.799
2,2,5,0.1,0.9,30000,100,216,43.621
2,2,5,0.1,0.9,30000,500,178,31.241
2,2,5,0.1,0.9,30000,1500,151,22.873
2,2,5,0.1,0.9,30000,3000,133,18.691
2,2,10,0.01,0.8,10000,100,201,147.492
2,2,10,0.01,0.8,10000,500,168,99.014
2,2,10,0.01,0.8,10000,1500,143,71.332
2,2,10,0.01,0.8,10000,3000,125,55.61
2,2,10,0.01,0.8,30000,100,223,153.275
2,2,10,0.01,0.8,30000,500,191,119.672
2,2,10,0.01,0.8,30000,1500,168,99.934
2,2,10,0.01,0.8,30000,3000,153,81.164
2,2,10,0.01,0.9,10000,100,237,182.953
2,2,10,0.01,0.9,10000,500,200,132.888
2,2,10,0.01,0.9,10000,1500,173,99.0639999999999
2,2,10,0.01,0.9,10000,3000,153,82.875
2,2,10,0.01,0.9,30000,100,261,233.468
2,2,10,0.01,0.9,30000,500,225,162.497
2,2,10,0.01,0.9,30000,1500,200,138.57
2,2,10,0.01,0.9,30000,3000,184,117.852
2,2,10,0.05,0.8,10000,100,168,99.8929999999996
2,2,10,0.05,0.8,10000,500,134,68.7860000000004
2,2,10,0.05,0.8,10000,1500,109,44.3890000000001
2,2,10,0.05,0.8,10000,3000,91,33.7820000000002
2,2,10,0.05,0.8,30000,100,190,120.817
2,2,10,0.05,0.8,30000,500,157,85.4790000000001
2,2,10,0.05,0.8,30000,1500,134,66.9990000000003
2,2,10,0.05,0.8,30000,3000,119,54.2349999999997
2,2,10,0.05,0.9,10000,100,200,131.723
2,2,10,0.05,0.9,10000,500,163,98.128
2,2,10,0.05,0.9,10000,1500,135,65.6939999999997
2,2,10,0.05,0.9,10000,3000,115,52.0680000000002
2,2,10,0.05,0.9,30000,100,225,162.851
2,2,10,0.05,0.9,30000,500,189,119.021
2,2,10,0.05,0.9,30000,1500,163,98.6870000000001
2,2,10,0.05,0.9,30000,3000,146,82.7329999999997
2,2,10,0.1,0.8,10000,100,153,84.0100000000002
2,2,10,0.1,0.8,10000,500,119,55.0719999999997
2,2,10,0.1,0.8,10000,1500,94,34.2690000000002
2,2,10,0.1,0.8,10000,3000,75,24.6840000000002
2,2,10,0.1,0.8,30000,100,175,100.741
2,2,10,0.1,0.8,30000,500,142,69.674
2,2,10,0.1,0.8,30000,1500,119,54.7240000000002
2,2,10,0.1,0.8,30000,3000,103,39.263
2,2,10,0.1,0.9,10000,100,184,102.373
2,2,10,0.1,0.9,10000,500,146,87.423
2,2,10,0.1,0.9,10000,1500,118,47.43
2,2,10,0.1,0.9,10000,3000,97,29.824
2,2,10,0.1,0.9,30000,100,208,121.388
2,2,10,0.1,0.9,30000,500,172,87.131
2,2,10,0.1,0.9,30000,1500,146,73.185
2,2,10,0.1,0.9,30000,3000,129,49.2459999999999
2,2,20,0.01,0.8,10000,100,198,455.637
2,2,20,0.01,0.8,10000,500,165,325.967
2,2,20,0.01,0.8,10000,1500,141,230.947
2,2,20,0.01,0.8,10000,3000,123,184.388
2,2,20,0.01,0.8,30000,100,219,533.218
2,2,20,0.01,0.8,30000,500,187,393.503
2,2,20,0.01,0.8,30000,1500,165,326.282
2,2,20,0.01,0.8,30000,3000,150,274.307
2,2,20,0.01,0.9,10000,100,233,604.481
2,2,20,0.01,0.9,10000,500,197,452.552
2,2,20,0.01,0.9,10000,1500,170,333.771
2,2,20,0.01,0.9,10000,3000,150,275.423
2,2,20,0.01,0.9,30000,100,256,694.87
2,2,20,0.01,0.9,30000,500,222,534.163999999999
2,2,20,0.01,0.9,30000,1500,197,453.477
2,2,20,0.01,0.9,30000,3000,180,383.546
2,2,20,0.05,0.8,10000,100,165,325.188999999999
2,2,20,0.05,0.8,10000,500,132,223.101000000001
2,2,20,0.05,0.8,10000,1500,107,144.044
2,2,20,0.05,0.8,10000,3000,89,106.316
2,2,20,0.05,0.8,30000,100,187,391.793
2,2,20,0.05,0.8,30000,500,155,279.412000000001
2,2,20,0.05,0.8,30000,1500,132,223.087999999999
2,2,20,0.05,0.8,30000,3000,117,178.482
2,2,20,0.05,0.9,10000,100,197,451.379999999999
2,2,20,0.05,0.9,10000,500,160,281.612000000001
2,2,20,0.05,0.9,10000,1500,133,223.612
2,2,20,0.05,0.9,10000,3000,113,146.763
2,2,20,0.05,0.9,30000,100,221,531.255000000001
2,2,20,0.05,0.9,30000,500,185,387.428999999999
2,2,20,0.05,0.9,30000,1500,160,281.720000000001
2,2,20,0.05,0.9,30000,3000,143,229.988999999999
2,2,20,0.1,0.8,10000,100,150,273.939000000001
2,2,20,0.1,0.8,10000,500,117,178.867
2,2,20,0.1,0.8,10000,1500,92,110.253999999999
2,2,20,0.1,0.8,10000,3000,74,79.7240000000002
2,2,20,0.1,0.8,30000,100,172,349.544
2,2,20,0.1,0.8,30000,500,140,238.087
2,2,20,0.1,0.8,30000,1500,117,183.106
2,2,20,0.1,0.8,30000,3000,102,144.149
2,2,20,0.1,0.9,10000,100,180,396.245
2,2,20,0.1,0.9,10000,500,143,237.197
2,2,20,0.1,0.9,10000,1500,116,184.239
2,2,20,0.1,0.9,10000,3000,95,114.411
2,2,20,0.1,0.9,30000,100,205,473.721
2,2,20,0.1,0.9,30000,500,169,336.093
2,2,20,0.1,0.9,30000,1500,143,238.165
2,2,20,0.1,0.9,30000,3000,126,191.455
2,2,40,0.01,0.8,10000,100,196,1824.003
2,2,40,0.01,0.8,10000,500,163,1305.611
2,2,40,0.01,0.8,10000,1500,139,916.003
2,2,40,0.01,0.8,10000,3000,122,731.124
2,2,40,0.01,0.8,30000,100,217,2122.208
2,2,40,0.01,0.8,30000,500,186,1576.078
2,2,40,0.01,0.8,30000,1500,163,1302.652
2,2,40,0.01,0.8,30000,3000,149,1096.108
2,2,40,0.01,0.9,10000,100,231,2486.344
2,2,40,0.01,0.9,10000,500,195,1832.367
2,2,40,0.01,0.9,10000,1500,169,1333.017
2,2,40,0.01,0.9,10000,3000,149,1094.051
2,2,40,0.01,0.9,30000,100,254,2855.881
2,2,40,0.01,0.9,30000,500,220,2164.75
2,2,40,0.01,0.9,30000,1500,195,1822.663
2,2,40,0.01,0.9,30000,3000,179,1556.128
2,2,40,0.05,0.8,10000,100,163,1298.006
2,2,40,0.05,0.8,10000,500,131,887.98
2,2,40,0.05,0.8,10000,1500,106,571.009999999998
2,2,40,0.05,0.8,10000,3000,89,421.293000000001
2,2,40,0.05,0.8,30000,100,185,1554.304
2,2,40,0.05,0.8,30000,500,153,1098.235
2,2,40,0.05,0.8,30000,1500,131,886.497999999999
2,2,40,0.05,0.8,30000,3000,116,711.781999999999
2,2,40,0.05,0.9,10000,100,195,1816.71
2,2,40,0.05,0.9,10000,500,159,1126.02
2,2,40,0.05,0.9,10000,1500,132,891.231999999997
2,2,40,0.05,0.9,10000,3000,111,580.345
2,2,40,0.05,0.9,30000,100,219,2142.142
2,2,40,0.05,0.9,30000,500,184,1575.852
2,2,40,0.05,0.9,30000,1500,159,1125.415
2,2,40,0.05,0.9,30000,3000,142,922.807000000004
2,2,40,0.1,0.8,10000,100,149,1091.333
2,2,40,0.1,0.8,10000,500,116,717.959
2,2,40,0.1,0.8,10000,1500,91,426.961
2,2,40,0.1,0.8,10000,3000,73,306.279
2,2,40,0.1,0.8,30000,100,170,1315.24
2,2,40,0.1,0.8,30000,500,138,909.41
2,2,40,0.1,0.8,30000,1500,116,704.641
2,2,40,0.1,0.8,30000,3000,101,549.009
